date,trim_monthly_chg,trim_ann_monthly_chg
3/1/1997,.0012649999698624,1.5
4/1/1997,.0016349999932572,2
5/1/1997,.0016909999540076,2
6/1/1997,.0020759999752045,2.5
7/1/1997,.0017470000311732,2.099999904632568
8/1/1997,.0012910000514239,1.600000023841858
9/1/1997,.0019720001146197,2.400000095367432
10/1/1997,.0020369999110699,2.5
11/1/1997,.0016520000062883,2
12/1/1997,.0015210000565276,1.799999952316284
1/1/1998,.0015510000521317,1.899999976158142
2/1/1998,.0013980000512674,1.700000047683716
3/1/1998,.001873999950476,2.299999952316284
4/1/1998,.0016799999866635,2
5/1/1998,.002066999906674,2.5
6/1/1998,.0014700000174344,1.799999952316284
7/1/1998,.001901000039652,2.299999952316284
8/1/1998,.0021430000197142,2.599999904632568
9/1/1998,.0008440000237897,1
10/1/1998,.0018090000376105,2.200000047683716
11/1/1998,.0016509999986738,2
12/1/1998,.0011769999982789,1.399999976158142
1/1/1999,.0011350000277162,1.399999976158142
2/1/1999,.0007130000158213,.8999999761581421
3/1/1999,.0009009999921545,1.100000023841858
4/1/1999,.0026829999405891,3.299999952316284
5/1/1999,.0011470000026748,1.399999976158142
6/1/1999,.0011419999646023,1.399999976158142
7/1/1999,.0017529999604449,2.099999904632568
8/1/1999,.0018250000430271,2.200000047683716
9/1/1999,.0026030000299215,3.200000047683716
10/1/1999,.0012839999981225,1.600000023841858
11/1/1999,.0016009999671951,1.899999976158142
12/1/1999,.0016469999682158,2
1/1/2000,.0028289998881519,3.400000095367432
2/1/2000,.0023020000662655,2.799999952316284
3/1/2000,.0030809999443591,3.799999952316284
4/1/2000,.0012540000025183,1.5
5/1/2000,.0023539999965578,2.900000095367432
6/1/2000,.0027399999089539,3.299999952316284
7/1/2000,.0026459998916835,3.200000047683716
8/1/2000,.0020049999002367,2.400000095367432
9/1/2000,.0026179999113083,3.200000047683716
10/1/2000,.0017600000137463,2.099999904632568
11/1/2000,.001680999994278,2
12/1/2000,.002699000062421,3.299999952316284
1/1/2001,.0032790000550449,4
2/1/2001,.0021840000990778,2.700000047683716
3/1/2001,.0020989999175072,2.5
4/1/2001,.0019130000146106,2.299999952316284
5/1/2001,.0026750001125038,3.299999952316284
6/1/2001,.0025959999766201,3.200000047683716
7/1/2001,.0015910000074655,1.899999976158142
8/1/2001,.0017519999528304,2.099999904632568
9/1/2001,.0018769999733195,2.299999952316284
10/1/2001,.0014860000228509,1.799999952316284
11/1/2001,.0023320000618696,2.799999952316284
12/1/2001,.0015419999836013,1.899999976158142
1/1/2002,.0014189999783412,1.700000047683716
2/1/2002,.0015470000216737,1.899999976158142
3/1/2002,.0016899999463931,2
4/1/2002,.0023409998975694,2.799999952316284
5/1/2002,.001585999969393,1.899999976158142
6/1/2002,.0008570000063628,1
7/1/2002,.0021710000000894,2.599999904632568
8/1/2002,.002204000018537,2.700000047683716
9/1/2002,.0015549999661744,1.899999976158142
10/1/2002,.0017480000387877,2.099999904632568
11/1/2002,.0018629999831319,2.299999952316284
12/1/2002,.0014489999739453,1.799999952316284
1/1/2003,.001765999943018,2.099999904632568
2/1/2003,.0019769999198616,2.400000095367432
3/1/2003,.0008590000215918,1
4/1/2003,-.0000910000017029,-.1000000014901161
5/1/2003,.0009079999872483,1.100000023841858
6/1/2003,.0010900000343099,1.299999952316284
7/1/2003,.0022309999912977,2.700000047683716
8/1/2003,.0017450000159442,2.099999904632568
9/1/2003,.0015960000455379,1.899999976158142
10/1/2003,.0011810000287369,1.399999976158142
11/1/2003,.0005159999709576,.6000000238418579
12/1/2003,.0023099998943508,2.799999952316284
1/1/2004,.0016639999812469,2
2/1/2004,.0023320000618696,2.799999952316284
3/1/2004,.0019630000460893,2.400000095367432
4/1/2004,.0017920000245795,2.200000047683716
5/1/2004,.0026630000211298,3.200000047683716
6/1/2004,.0023199999704957,2.799999952316284
7/1/2004,.0011950000189245,1.399999976158142
8/1/2004,.0010349999647588,1.200000047683716
9/1/2004,.0020210000220686,2.5
10/1/2004,.0023479999508709,2.900000095367432
11/1/2004,.0024900001008064,3
12/1/2004,.0015719999792054,1.899999976158142
1/1/2005,.0019259999971837,2.299999952316284
2/1/2005,.0023670000955462,2.900000095367432
3/1/2005,.001988000003621,2.400000095367432
4/1/2005,.002784000011161,3.400000095367432
5/1/2005,.0018200000049546,2.200000047683716
6/1/2005,.0008130000205711,1
7/1/2005,.0025579999201,3.099999904632568
8/1/2005,.0015950000379235,1.899999976158142
9/1/2005,.003398000029847,4.199999809265137
10/1/2005,.0020520000252873,2.5
11/1/2005,.0025869999080896,3.099999904632568
12/1/2005,.0011759999906644,1.399999976158142
1/1/2006,.0030290000140667,3.700000047683716
2/1/2006,.0012189999688417,1.5
3/1/2006,.0018479999853298,2.200000047683716
4/1/2006,.0024570000823587,3
5/1/2006,.0027030000928789,3.299999952316284
6/1/2006,.0024200000334531,2.900000095367432
7/1/2006,.0026159998960793,3.200000047683716
8/1/2006,.0028210000600666,3.400000095367432
9/1/2006,.0018050000071526,2.200000047683716
10/1/2006,.0013320000143722,1.600000023841858
11/1/2006,.0009570000111125,1.200000047683716
12/1/2006,.0021540001034737,2.599999904632568
1/1/2007,.0025460000615567,3.099999904632568
2/1/2007,.0032879998907447,4
3/1/2007,.002466999925673,3
4/1/2007,.0019590000156313,2.400000095367432
5/1/2007,.0019960000645369,2.400000095367432
6/1/2007,.0021369999740273,2.599999904632568
7/1/2007,.0019749999046326,2.400000095367432
8/1/2007,.0013820000458509,1.700000047683716
9/1/2007,.002826000098139,3.400000095367432
10/1/2007,.0029919999651611,3.700000047683716
11/1/2007,.0030680000782013,3.700000047683716
12/1/2007,.0023970000911504,2.900000095367432
1/1/2008,.003169999923557,3.900000095367432
2/1/2008,.0022670000325888,2.799999952316284
3/1/2008,.00295599992387,3.599999904632568
4/1/2008,.0020910000894219,2.5
5/1/2008,.0032520000822842,4
6/1/2008,.0040500001050532,5
7/1/2008,.0052629997953773,6.5
8/1/2008,.0012860000133514,1.600000023841858
9/1/2008,.0021929999347776,2.700000047683716
10/1/2008,.0001009999978123,.1000000014901161
11/1/2008,.0003600000054576,.4000000059604645
12/1/2008,.0002819999936037,.300000011920929
1/1/2009,.0016499999910593,2
2/1/2009,.0017590000061318,2.099999904632568
3/1/2009,.0003250000008848,.4000000059604645
4/1/2009,.0007200000109151,.8999999761581421
5/1/2009,.0007249999907799,.8999999761581421
6/1/2009,.0012720000231639,1.5
7/1/2009,-.0000880000006873,-.1000000014901161
8/1/2009,.0012240000069141,1.5
9/1/2009,.0013709999620914,1.700000047683716
10/1/2009,.0016270000487566,2
11/1/2009,.0010470000561327,1.299999952316284
12/1/2009,.0005690000252798,.699999988079071
1/1/2010,.0006649999995716,.800000011920929
2/1/2010,1.99999999495e-06,0
3/1/2010,.0001219999976456,.1000000014901161
4/1/2010,.0003910000086762,.5
5/1/2010,.0001480000064475,.2000000029802322
6/1/2010,.0004860000044573,.6000000238418579
7/1/2010,.0010280000278726,1.200000047683716
8/1/2010,.0008340000058524,1
9/1/2010,.0013739999849349,1.700000047683716
10/1/2010,.0008009999874048,1
11/1/2010,.0013429999817163,1.600000023841858
12/1/2010,.0012939999578521,1.600000023841858
1/1/2011,.0024802999105304,3
2/1/2011,.0025778000708669,3.099999904632568
3/1/2011,.0022621001116931,2.700000047683716
4/1/2011,.0020844000391662,2.5
5/1/2011,.00308070005849,3.799999952316284
6/1/2011,.0015127999940887,1.799999952316284
7/1/2011,.0020777001045644,2.5
8/1/2011,.0028059999458492,3.400000095367432
9/1/2011,.0020878999494016,2.5
10/1/2011,.001329299993813,1.600000023841858
11/1/2011,.0019117000047117,2.299999952316284
12/1/2011,.0014692000113428,1.799999952316284
1/1/2012,.0025378200225532,3.099999904632568
2/1/2012,.0008575100218877,1
3/1/2012,.0019250300247222,2.299999952316284
4/1/2012,.0015755300410092,1.899999976158142
5/1/2012,.0008225999772549,1
6/1/2012,.0015293300384656,1.899999976158142
7/1/2012,.0008303999784403,1
8/1/2012,.0019428000086918,2.400000095367432
9/1/2012,.0018537599826232,2.200000047683716
10/1/2012,.0019996399059892,2.400000095367432
11/1/2012,.0014132800279185,1.700000047683716
12/1/2012,.0010710000060499,1.299999952316284
1/1/2013,.0019932956950123,2.41835315694331
2/1/2013,.0018173390803132,2.202737446311582
3/1/2013,.0005893705599503,.7095417423464062
4/1/2013,.0005948204806429,.7161243682348928
5/1/2013,.0007861604846566,.9474824088235979
6/1/2013,.0017080314567459,2.06900244733037
7/1/2013,.0013269818420444,1.604051584057688
8/1/2013,.0020769729022369,2.521036708340573
9/1/2013,.0014839401820944,1.795334067535256
10/1/2013,.0008913567063992,1.074887470056461
11/1/2013,.001684924621603,2.040752390379503
12/1/2013,.0017867735794853,2.165325192589725
1/1/2014,.0020185852357706,2.449376989619489
2/1/2014,.0011547238838192,1.394502977858459
3/1/2014,.0020287808453829,2.461886845121484
4/1/2014,.0020393725576384,2.474884195349282
5/1/2014,.0020236028399349,2.455533337438768
6/1/2014,.0014328183345961,1.732996515609362
7/1/2014,.0017666759983714,2.140732541680204
8/1/2014,.0006353262892271,.7650612175435176
9/1/2014,.0013917522713135,1.682946249988964
10/1/2014,.0013180032029388,1.593119437352227
11/1/2014,.0008644214108907,1.042251611793668
12/1/2014,.0011988574346207,1.448152841894347
1/1/2015,.0009719627839641,1.172610682856431
2/1/2015,.0013186583209696,1.593917054778706
3/1/2015,.0018802276600217,2.279752738393479
4/1/2015,.001812202893919,2.196449862890214
5/1/2015,.0013635085671485,1.648536648529353
6/1/2015,.0019786023644599,2.400332133945741
7/1/2015,.0015666157585492,1.896222078017569
8/1/2015,.0011006739446666,1.328833930907423
9/1/2015,.0021217375435206,2.576007876799965
10/1/2015,.0014717425986391,1.780457256911664
11/1/2015,.0013162090514529,1.590935056577517
12/1/2015,.0008011875178731,.9656729056007933
1/1/2016,.0015931231939695,1.928588181491835
2/1/2016,.0016882567883557,2.044825803266083
3/1/2016,.0014962086974892,1.810299401143174
4/1/2016,.0019450326611547,2.359170591398186
5/1/2016,.0018932111409071,2.295659332798087
6/1/2016,.0015817002026527,1.914639327587749
7/1/2016,.0016333065614169,1.977670840464154
8/1/2016,.0021020152536292,2.551785492754166
9/1/2016,.0017965380737166,2.177275594442889
10/1/2016,.0016547552886734,2.003878621637794
11/1/2016,.0017110888352087,2.072740887667342
12/1/2016,.0018603072002178,2.255351774867734
1/1/2017,.0028321615060932,3.452036300149878
2/1/2017,.0016854723873538,2.041421997311582
3/1/2017,.0006403527295385,.7711354011644431
4/1/2017,.0010893633300912,1.315096808950185
5/1/2017,.0011330585454916,1.368175561524449
6/1/2017,.0008573022042162,1.033627316447479
7/1/2017,.0016112685855464,1.950749497133801
8/1/2017,.0017917993998701,2.171475947485274
9/1/2017,.0014949488518602,1.808762528148419
10/1/2017,.0018071673311419,2.190285804467548
11/1/2017,.0018295538354807,2.217691850702974
12/1/2017,.0021917677672411,2.662059486376354
1/1/2018,.0027600148045586,3.362759898123997
2/1/2018,.001035287393302,1.249443352950092
3/1/2018,.0013936393615941,1.685245692397134
4/1/2018,.0015548128625909,1.88181353992933
5/1/2018,.0017698723547809,2.144643439358498
6/1/2018,.0022587723868242,2.744455241450706
7/1/2018,.00190271496812,2.307304298352164
8/1/2018,.0015458993883765,1.870933538680408
9/1/2018,.001384382795095,1.673966910314462
